early_access,genres_encoded,metascore,año,price
False,10,66,2010,14.99
False,10,81,2011,9.99
False,10,81,2011,9.99
False,1,53,2011,9.99
False,1,53,2011,9.99
False,1,53,2011,9.99
False,1,53,2011,9.99
False,1,53,2011,9.99
False,1,53,2011,9.99
False,5,53,2011,9.99
False,5,53,2011,9.99
False,5,53,2011,9.99
False,5,53,2011,9.99
False,5,53,2011,9.99
False,5,53,2011,9.99
False,10,67,2011,9.99
False,10,67,2011,9.99
False,10,67,2011,9.99
False,10,67,2011,9.99
False,1,95,2011,19.99
False,1,95,2011,19.99
False,1,95,2011,19.99
False,1,95,2011,19.99
False,1,95,2011,19.99
False,1,95,2011,19.99
False,1,95,2011,19.99
False,1,95,2011,19.99
False,1,95,2011,19.99
False,1,95,2011,19.99
False,1,95,2011,19.99
False,2,95,2011,19.99
False,2,95,2011,19.99
False,2,95,2011,19.99
False,2,95,2011,19.99
False,2,95,2011,19.99
False,2,95,2011,19.99
False,2,95,2011,19.99
False,2,95,2011,19.99
False,2,95,2011,19.99
False,2,95,2011,19.99
False,2,95,2011,19.99
False,1,70,2011,9.99
False,1,70,2011,9.99
False,1,70,2011,9.99
False,1,70,2011,9.99
False,1,70,2011,9.99
False,1,70,2011,9.99
False,1,70,2011,9.99
False,1,70,2011,9.99
False,3,70,2011,9.99
False,3,70,2011,9.99
False,3,70,2011,9.99
False,3,70,2011,9.99
False,3,70,2011,9.99
False,3,70,2011,9.99
False,3,70,2011,9.99
False,3,70,2011,9.99
False,5,70,2011,9.99
False,5,70,2011,9.99
False,5,70,2011,9.99
False,5,70,2011,9.99
False,5,70,2011,9.99
False,5,70,2011,9.99
False,5,70,2011,9.99
False,5,70,2011,9.99
False,10,70,2011,9.99
False,10,70,2011,9.99
False,10,70,2011,9.99
False,10,70,2011,9.99
False,10,70,2011,9.99
False,10,70,2011,9.99
False,10,70,2011,9.99
False,10,70,2011,9.99
False,5,85,2011,24.99
False,5,85,2011,24.99
False,5,85,2011,24.99
False,5,85,2011,24.99
False,5,85,2011,24.99
False,10,85,2011,24.99
False,10,85,2011,24.99
False,10,85,2011,24.99
False,10,85,2011,24.99
False,10,85,2011,24.99
False,1,61,2011,4.99
False,1,61,2011,4.99
False,2,61,2011,4.99
False,2,61,2011,4.99
False,2,77,2011,9.99
False,2,77,2011,9.99
False,2,77,2011,9.99
False,2,77,2011,9.99
False,2,77,2011,9.99
False,2,77,2011,9.99
False,2,77,2011,9.99
False,3,77,2011,9.99
False,3,77,2011,9.99
False,3,77,2011,9.99
False,3,77,2011,9.99
False,3,77,2011,9.99
False,3,77,2011,9.99
False,3,77,2011,9.99
False,5,77,2011,9.99
False,5,77,2011,9.99
False,5,77,2011,9.99
False,5,77,2011,9.99
False,5,77,2011,9.99
False,5,77,2011,9.99
False,5,77,2011,9.99
False,8,70,2011,19.99
False,8,70,2011,19.99
False,2,67,2009,7.99
False,2,75,2005,7.99
False,1,72,2011,14.99
False,1,72,2011,14.99
False,1,72,2011,14.99
False,1,72,2011,14.99
False,1,72,2011,14.99
False,6,72,2011,14.99
False,6,72,2011,14.99
False,6,72,2011,14.99
False,6,72,2011,14.99
False,6,72,2011,14.99
False,1,54,2011,19.99
False,1,54,2011,19.99
False,1,54,2011,19.99
False,1,54,2011,19.99
False,1,54,2011,19.99
False,1,54,2011,19.99
False,1,54,2011,19.99
False,6,72,2009,0.0
False,6,72,2009,0.0
False,6,72,2009,0.0
False,6,72,2009,0.0
False,1,64,2011,0.0
False,1,64,2011,0.0
False,1,64,2011,0.0
False,1,64,2011,0.0
False,1,64,2011,0.0
False,1,64,2011,0.0
False,1,64,2011,0.0
False,1,64,2011,0.0
False,2,64,2011,0.0
False,2,64,2011,0.0
False,2,64,2011,0.0
False,2,64,2011,0.0
False,2,64,2011,0.0
False,2,64,2011,0.0
False,2,64,2011,0.0
False,2,64,2011,0.0
False,5,64,2011,0.0
False,5,64,2011,0.0
False,5,64,2011,0.0
False,5,64,2011,0.0
False,5,64,2011,0.0
False,5,64,2011,0.0
False,5,64,2011,0.0
False,5,64,2011,0.0
False,6,64,2011,0.0
False,6,64,2011,0.0
False,6,64,2011,0.0
False,6,64,2011,0.0
False,6,64,2011,0.0
False,6,64,2011,0.0
False,6,64,2011,0.0
False,6,64,2011,0.0
False,10,77,2011,19.99
False,10,77,2011,19.99
False,10,77,2011,19.99
False,10,77,2011,19.99
False,10,77,2011,19.99
False,10,77,2011,19.99
False,10,77,2011,19.99
False,10,77,2011,19.99
False,5,72,2011,9.99
False,5,72,2011,9.99
False,5,72,2011,9.99
False,5,72,2011,9.99
False,5,72,2011,9.99
False,3,72,2011,9.99
False,3,72,2011,9.99
False,3,72,2011,9.99
False,3,72,2011,9.99
False,3,72,2011,9.99
False,1,74,2011,19.99
False,1,74,2011,19.99
False,1,74,2011,19.99
False,1,74,2011,19.99
False,1,74,2011,19.99
False,1,74,2011,19.99
False,1,74,2011,19.99
False,2,63,2011,9.99
False,2,63,2011,9.99
False,3,63,2011,9.99
False,3,63,2011,9.99
False,1,75,2011,0.99
False,1,75,2011,0.99
False,1,75,2011,0.99
False,1,75,2011,0.99
False,1,75,2011,0.99
False,1,75,2011,0.99
False,2,75,2011,0.99
False,2,75,2011,0.99
False,2,75,2011,0.99
False,2,75,2011,0.99
False,2,75,2011,0.99
False,2,75,2011,0.99
False,5,75,2011,0.99
False,5,75,2011,0.99
False,5,75,2011,0.99
False,5,75,2011,0.99
False,5,75,2011,0.99
False,5,75,2011,0.99
False,2,69,2011,9.99
False,2,69,2011,9.99
False,2,69,2011,9.99
False,2,69,2011,9.99
False,2,69,2011,9.99
False,5,69,2011,9.99
False,5,69,2011,9.99
False,5,69,2011,9.99
False,5,69,2011,9.99
False,5,69,2011,9.99
False,6,69,2011,9.99
False,6,69,2011,9.99
False,6,69,2011,9.99
False,6,69,2011,9.99
False,6,69,2011,9.99
False,8,78,2011,14.99
False,8,78,2011,14.99
False,8,78,2011,14.99
False,10,78,2011,14.99
False,10,78,2011,14.99
False,10,78,2011,14.99
False,1,74,2011,6.99
False,1,74,2011,6.99
False,1,74,2011,6.99
False,1,74,2011,6.99
False,1,74,2011,6.99
False,5,74,2011,6.99
False,5,74,2011,6.99
False,5,74,2011,6.99
False,5,74,2011,6.99
False,5,74,2011,6.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,5,74,2011,9.99
False,5,74,2011,9.99
False,5,74,2011,9.99
False,5,74,2011,9.99
False,5,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,6,74,2011,9.99
False,10,74,2011,9.99
False,10,74,2011,9.99
False,10,74,2011,9.99
False,10,74,2011,9.99
False,10,74,2011,9.99
False,1,57,2011,4.99
False,1,57,2011,4.99
False,1,57,2011,4.99
False,1,57,2011,4.99
False,1,57,2011,4.99
False,1,57,2011,4.99
False,6,57,2011,4.99
False,6,57,2011,4.99
False,6,57,2011,4.99
False,6,57,2011,4.99
False,6,57,2011,4.99
False,6,57,2011,4.99
False,1,63,2011,14.99
False,1,63,2011,14.99
False,1,63,2011,14.99
False,1,63,2011,14.99
False,1,63,2011,14.99
False,1,63,2011,14.99
False,2,63,2011,14.99
False,2,63,2011,14.99
False,2,63,2011,14.99
False,2,63,2011,14.99
False,2,63,2011,14.99
False,2,63,2011,14.99
False,6,63,2011,14.99
False,6,63,2011,14.99
False,6,63,2011,14.99
False,6,63,2011,14.99
False,6,63,2011,14.99
False,6,63,2011,14.99
False,1,74,2011,29.99
False,1,74,2011,29.99
False,1,74,2011,29.99
False,1,74,2011,29.99
False,1,74,2011,29.99
False,10,68,2011,7.99
False,10,68,2011,7.99
False,10,68,2011,7.99
False,10,68,2011,7.99
False,10,68,2011,7.99
False,1,73,2012,14.99
False,1,73,2012,14.99
False,1,73,2012,14.99
False,1,73,2012,14.99
False,1,73,2012,14.99
False,5,73,2012,14.99
False,5,73,2012,14.99
False,5,73,2012,14.99
False,5,73,2012,14.99
False,5,73,2012,14.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,1,74,2011,9.99
False,5,74,2011,9.99
False,5,74,2011,9.99
False,5,74,2011,9.99
False,5,74,2011,9.99
False,5,74,2011,9.99
False,5,74,2011,9.99
False,5,74,2011,9.99
False,7,74,2011,9.99
False,7,74,2011,9.99
False,7,74,2011,9.99
False,7,74,2011,9.99
False,7,74,2011,9.99
False,7,74,2011,9.99
False,7,74,2011,9.99
False,10,74,2011,9.99
False,10,74,2011,9.99
False,10,74,2011,9.99
False,10,74,2011,9.99
False,10,74,2011,9.99
False,10,74,2011,9.99
False,10,74,2011,9.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,1,76,2011,19.99
False,8,76,2011,19.99
False,8,76,2011,19.99
False,8,76,2011,19.99
False,8,76,2011,19.99
False,8,76,2011,19.99
False,8,76,2011,19.99
False,8,76,2011,19.99
False,8,76,2011,19.99
False,1,51,2011,9.99
False,1,51,2011,9.99
False,1,51,2011,9.99
False,1,51,2011,9.99
False,1,51,2011,9.99
False,1,51,2011,9.99
False,2,51,2011,9.99
False,2,51,2011,9.99
False,2,51,2011,9.99
False,2,51,2011,9.99
False,2,51,2011,9.99
False,2,51,2011,9.99
False,6,70,2011,9.99
False,6,70,2011,9.99
False,6,70,2011,9.99
False,8,70,2011,9.99
False,8,70,2011,9.99
False,8,70,2011,9.99
False,10,70,2011,9.99
False,10,70,2011,9.99
False,10,70,2011,9.99
False,6,78,2011,9.99
False,6,78,2011,9.99
False,6,78,2011,9.99
False,6,77,2011,19.99
False,10,77,2011,19.99
False,10,81,2011,14.99
False,10,81,2011,14.99
False,1,84,2011,4.99
False,1,84,2011,4.99
False,1,84,2011,4.99
False,2,84,2011,4.99
False,2,84,2011,4.99
False,2,84,2011,4.99
False,5,84,2011,4.99
False,5,84,2011,4.99
False,5,84,2011,4.99
False,6,84,2011,4.99
False,6,84,2011,4.99
False,6,84,2011,4.99
False,7,60,2011,4.99
False,7,60,2011,4.99
False,7,60,2011,4.99
False,8,60,2011,4.99
False,8,60,2011,4.99
False,8,60,2011,4.99
False,10,86,2007,14.99
False,10,86,2007,14.99
False,10,70,2011,18.99
False,10,70,2011,18.99
False,10,70,2011,18.99
False,5,70,2011,18.99
False,5,70,2011,18.99
False,5,70,2011,18.99
False,3,70,2011,18.99
False,3,70,2011,18.99
False,3,70,2011,18.99
False,8,70,2011,18.99
False,8,70,2011,18.99
False,8,70,2011,18.99
False,1,55,2011,1.99
False,1,55,2011,1.99
False,1,55,2011,1.99
False,1,55,2011,1.99
False,1,65,2011,5.99
False,1,65,2011,5.99
False,1,65,2011,5.99
False,8,65,2011,5.99
False,8,65,2011,5.99
False,8,65,2011,5.99
False,1,66,2011,19.99
False,1,66,2011,19.99
False,1,66,2011,19.99
False,1,66,2011,19.99
False,1,66,2011,19.99
False,1,66,2011,19.99
False,2,66,2011,19.99
False,2,66,2011,19.99
False,2,66,2011,19.99
False,2,66,2011,19.99
False,2,66,2011,19.99
False,2,66,2011,19.99
False,10,63,2011,14.99
False,8,79,2011,19.99
False,8,79,2011,19.99
False,1,64,2011,4.99
False,5,64,2011,4.99
False,6,64,2011,4.99
False,5,70,2011,4.99
False,5,70,2011,4.99
False,5,70,2011,4.99
False,5,70,2011,4.99
False,5,70,2011,4.99
False,6,70,2011,4.99
False,6,70,2011,4.99
False,6,70,2011,4.99
False,6,70,2011,4.99
False,6,70,2011,4.99
False,8,57,2011,9.99
False,10,57,2011,9.99
False,1,51,2011,8.99
False,1,51,2011,8.99
False,1,51,2011,8.99
False,1,51,2011,8.99
False,1,51,2011,8.99
False,1,51,2011,8.99
False,5,51,2011,8.99
False,5,51,2011,8.99
False,5,51,2011,8.99
False,5,51,2011,8.99
False,5,51,2011,8.99
False,5,51,2011,8.99
False,1,72,2011,0.0
False,1,72,2011,0.0
False,1,72,2011,0.0
False,1,72,2011,0.0
False,2,72,2011,0.0
False,2,72,2011,0.0
False,2,72,2011,0.0
False,2,72,2011,0.0
False,6,72,2011,0.0
False,6,72,2011,0.0
False,6,72,2011,0.0
False,6,72,2011,0.0
False,1,77,2011,19.99
False,1,77,2011,19.99
False,1,77,2011,19.99
False,1,77,2011,19.99
False,1,77,2011,19.99
False,1,77,2011,19.99
False,2,83,2011,19.99
False,2,83,2011,19.99
False,2,83,2011,19.99
False,10,83,2011,19.99
False,10,83,2011,19.99
False,10,83,2011,19.99
False,5,73,2011,9.99
False,5,73,2011,9.99
False,5,73,2011,9.99
False,5,73,2011,9.99
False,5,73,2011,9.99
False,5,73,2011,9.99
False,7,73,2011,9.99
False,7,73,2011,9.99
False,7,73,2011,9.99
False,7,73,2011,9.99
False,7,73,2011,9.99
False,7,73,2011,9.99
False,10,92,2011,19.99
False,1,69,2011,9.99
False,1,69,2011,9.99
False,1,69,2011,9.99
False,1,69,2011,9.99
False,1,69,2011,9.99
False,1,69,2011,9.99
False,1,69,2011,9.99
False,1,75,2011,9.99
False,1,75,2011,9.99
False,1,75,2011,9.99
False,1,75,2011,9.99
False,1,75,2011,9.99
False,1,75,2011,9.99
False,8,75,2011,9.99
False,8,75,2011,9.99
False,8,75,2011,9.99
False,8,75,2011,9.99
False,8,75,2011,9.99
False,8,75,2011,9.99
False,1,84,2013,19.99
False,1,84,2013,19.99
False,1,84,2013,19.99
False,1,84,2013,19.99
False,1,84,2013,19.99
False,1,84,2013,19.99
False,1,84,2013,19.99
False,1,84,2013,19.99
False,1,84,2013,19.99
False,1,84,2013,19.99
False,1,84,2013,19.99
False,2,84,2013,19.99
False,2,84,2013,19.99
False,2,84,2013,19.99
False,2,84,2013,19.99
False,2,84,2013,19.99
False,2,84,2013,19.99
False,2,84,2013,19.99
False,2,84,2013,19.99
False,2,84,2013,19.99
False,2,84,2013,19.99
False,2,84,2013,19.99
False,5,84,2013,19.99
False,5,84,2013,19.99
False,5,84,2013,19.99
False,5,84,2013,19.99
False,5,84,2013,19.99
False,5,84,2013,19.99
False,5,84,2013,19.99
False,5,84,2013,19.99
False,5,84,2013,19.99
False,5,84,2013,19.99
False,5,84,2013,19.99
False,1,83,2011,9.99
False,2,83,2011,9.99
False,6,83,2011,9.99
False,5,67,2012,7.99
False,5,67,2012,7.99
False,5,67,2012,7.99
False,5,67,2012,7.99
False,5,67,2012,7.99
False,5,67,2012,7.99
False,5,67,2012,7.99
False,10,67,2012,7.99
False,10,67,2012,7.99
False,10,67,2012,7.99
False,10,67,2012,7.99
False,10,67,2012,7.99
False,10,67,2012,7.99
False,10,67,2012,7.99
False,6,66,2012,9.99
False,6,66,2012,9.99
False,10,66,2012,9.99
False,10,66,2012,9.99
False,1,74,2005,9.99
False,1,74,2005,9.99
False,1,74,2005,9.99
False,1,74,2005,9.99
False,1,74,2005,9.99
False,5,74,2005,9.99
False,5,74,2005,9.99
False,5,74,2005,9.99
False,5,74,2005,9.99
False,5,74,2005,9.99
False,6,76,2010,0.0
False,6,76,2010,0.0
False,6,76,2010,0.0
False,6,76,2010,0.0
False,6,76,2010,0.0
False,6,62,2012,19.99
False,6,62,2012,19.99
False,6,62,2012,19.99
False,6,62,2012,19.99
False,8,62,2012,19.99
False,8,62,2012,19.99
False,8,62,2012,19.99
False,8,62,2012,19.99
False,10,62,2012,19.99
False,10,62,2012,19.99
False,10,62,2012,19.99
False,10,62,2012,19.99
False,1,62,2012,9.99
False,5,62,2012,9.99
False,10,76,2012,9.99
False,10,76,2012,9.99
False,10,76,2012,9.99
False,1,81,2012,9.99
False,1,81,2012,9.99
False,1,81,2012,9.99
False,1,81,2012,9.99
False,1,81,2012,9.99
False,1,81,2012,9.99
False,3,81,2012,9.99
False,3,81,2012,9.99
False,3,81,2012,9.99
False,3,81,2012,9.99
False,3,81,2012,9.99
False,3,81,2012,9.99
False,5,81,2012,9.99
False,5,81,2012,9.99
False,5,81,2012,9.99
False,5,81,2012,9.99
False,5,81,2012,9.99
False,5,81,2012,9.99
False,6,82,2012,39.99
False,6,82,2012,39.99
False,6,82,2012,39.99
False,8,82,2012,39.99
False,8,82,2012,39.99
False,8,82,2012,39.99
False,10,82,2012,39.99
False,10,82,2012,39.99
False,10,82,2012,39.99
False,1,83,2012,9.99
False,1,83,2012,9.99
False,1,83,2012,9.99
False,1,83,2012,9.99
False,1,83,2012,9.99
False,2,83,2012,9.99
False,2,83,2012,9.99
False,2,83,2012,9.99
False,2,83,2012,9.99
False,2,83,2012,9.99
False,1,24,2011,11.99
False,1,24,2011,11.99
False,6,46,2012,13.99
False,8,46,2012,13.99
False,1,82,2012,0.0
False,1,82,2012,0.0
False,1,82,2012,0.0
False,1,82,2012,0.0
False,1,82,2012,0.0
False,1,82,2012,0.0
False,5,82,2012,0.0
False,5,82,2012,0.0
False,5,82,2012,0.0
False,5,82,2012,0.0
False,5,82,2012,0.0
False,5,82,2012,0.0
False,6,82,2012,0.0
False,6,82,2012,0.0
False,6,82,2012,0.0
False,6,82,2012,0.0
False,6,82,2012,0.0
False,6,82,2012,0.0
False,1,86,2012,19.99
False,1,86,2012,19.99
False,1,86,2012,19.99
False,2,86,2012,19.99
False,2,86,2012,19.99
False,2,86,2012,19.99
False,1,38,2012,9.99
False,1,81,2012,19.99
False,1,81,2012,19.99
False,1,81,2012,19.99
False,5,81,2012,19.99
False,5,81,2012,19.99
False,5,81,2012,19.99
False,10,81,2012,19.99
False,10,81,2012,19.99
False,10,81,2012,19.99
False,2,80,2012,9.99
False,2,80,2012,9.99
False,5,80,2012,9.99
False,5,80,2012,9.99
False,1,81,2012,2.99
False,1,81,2012,2.99
False,1,81,2012,2.99
False,1,81,2012,2.99
False,1,81,2012,2.99
False,1,81,2012,2.99
False,2,81,2012,2.99
False,2,81,2012,2.99
False,2,81,2012,2.99
False,2,81,2012,2.99
False,2,81,2012,2.99
False,2,81,2012,2.99
False,5,81,2012,2.99
False,5,81,2012,2.99
False,5,81,2012,2.99
False,5,81,2012,2.99
False,5,81,2012,2.99
False,5,81,2012,2.99
False,10,58,2012,9.99
False,10,58,2012,9.99
False,5,74,2012,3.99
False,5,74,2012,3.99
False,5,74,2012,3.99
False,5,74,2012,3.99
False,5,74,2012,3.99
False,5,74,2012,3.99
False,10,74,2012,3.99
False,10,74,2012,3.99
False,10,74,2012,3.99
False,10,74,2012,3.99
False,10,74,2012,3.99
False,10,74,2012,3.99
False,2,80,2012,9.99
False,3,80,2012,9.99
False,1,73,2012,14.99
False,1,73,2012,14.99
False,1,73,2012,14.99
False,1,73,2012,14.99
False,1,73,2012,14.99
False,1,73,2012,14.99
False,2,73,2012,14.99
False,2,73,2012,14.99
False,2,73,2012,14.99
False,2,73,2012,14.99
False,2,73,2012,14.99
False,2,73,2012,14.99
False,6,73,2012,14.99
False,6,73,2012,14.99
False,6,73,2012,14.99
False,6,73,2012,14.99
False,6,73,2012,14.99
False,6,73,2012,14.99
False,2,81,2012,1.99
False,2,81,2012,1.99
False,2,81,2012,1.99
False,2,81,2012,1.99
False,2,81,2012,1.99
False,2,81,2012,1.99
False,5,81,2012,1.99
False,5,81,2012,1.99
False,5,81,2012,1.99
False,5,81,2012,1.99
False,5,81,2012,1.99
False,5,81,2012,1.99
False,10,81,2012,1.99
False,10,81,2012,1.99
False,10,81,2012,1.99
False,10,81,2012,1.99
False,10,81,2012,1.99
False,10,81,2012,1.99
False,10,86,2012,29.99
False,10,86,2012,29.99
False,10,86,2012,29.99
False,8,78,2012,6.99
False,10,78,2012,6.99
False,7,72,2012,9.99
False,7,72,2012,9.99
False,7,72,2012,9.99
False,1,51,2012,9.99
False,1,51,2012,9.99
False,1,51,2012,9.99
False,1,51,2012,9.99
False,6,51,2012,9.99
False,6,51,2012,9.99
False,6,51,2012,9.99
False,6,51,2012,9.99
False,10,51,2012,9.99
False,10,51,2012,9.99
False,10,51,2012,9.99
False,10,51,2012,9.99
False,6,69,2012,9.99
False,6,69,2012,9.99
False,6,69,2012,9.99
False,6,69,2012,9.99
False,6,69,2012,9.99
False,1,68,2012,14.99
False,1,68,2012,14.99
False,1,68,2012,14.99
False,1,68,2012,14.99
False,1,68,2012,14.99
False,1,68,2012,14.99
False,1,68,2012,14.99
False,5,62,2012,9.99
False,5,62,2012,9.99
False,5,62,2012,9.99
False,1,71,2012,9.99
False,1,71,2012,9.99
False,1,71,2012,9.99
False,1,71,2012,9.99
False,1,71,2012,9.99
False,3,71,2012,9.99
False,3,71,2012,9.99
False,3,71,2012,9.99
False,3,71,2012,9.99
False,3,71,2012,9.99
False,8,71,2012,9.99
False,8,71,2012,9.99
False,8,71,2012,9.99
False,8,71,2012,9.99
False,8,71,2012,9.99
False,10,71,2012,9.99
False,10,71,2012,9.99
False,10,71,2012,9.99
False,10,71,2012,9.99
False,10,71,2012,9.99
False,1,48,2012,29.99
False,1,48,2012,29.99
False,1,48,2012,29.99
False,1,48,2012,29.99
False,5,69,2012,9.99
False,5,69,2012,9.99
False,5,69,2012,9.99
False,8,69,2012,9.99
False,8,69,2012,9.99
False,8,69,2012,9.99
False,10,69,2012,9.99
False,10,69,2012,9.99
False,10,69,2012,9.99
False,1,76,2012,19.99
False,1,76,2012,19.99
False,1,76,2012,19.99
False,1,76,2012,19.99
False,1,76,2012,19.99
False,1,76,2012,19.99
False,2,76,2012,19.99
False,2,76,2012,19.99
False,2,76,2012,19.99
False,2,76,2012,19.99
False,2,76,2012,19.99
False,2,76,2012,19.99
False,6,76,2012,19.99
False,6,76,2012,19.99
False,6,76,2012,19.99
False,6,76,2012,19.99
False,6,76,2012,19.99
False,6,76,2012,19.99
False,1,87,2012,19.99
False,1,87,2012,19.99
False,1,87,2012,19.99
False,1,87,2012,19.99
False,6,86,2012,0.0
False,5,70,2012,9.99
False,5,70,2012,9.99
False,5,70,2012,9.99
False,3,70,2012,9.99
False,3,70,2012,9.99
False,3,70,2012,9.99
False,1,52,2012,14.99
False,1,52,2012,14.99
False,1,52,2012,14.99
False,1,52,2012,14.99
False,1,52,2012,14.99
False,2,52,2012,14.99
False,2,52,2012,14.99
False,2,52,2012,14.99
False,2,52,2012,14.99
False,2,52,2012,14.99
False,5,52,2012,14.99
False,5,52,2012,14.99
False,5,52,2012,14.99
False,5,52,2012,14.99
False,5,52,2012,14.99
False,6,52,2012,14.99
False,6,52,2012,14.99
False,6,52,2012,14.99
False,6,52,2012,14.99
False,6,52,2012,14.99
False,10,52,2012,14.99
False,10,52,2012,14.99
False,10,52,2012,14.99
False,10,52,2012,14.99
False,10,52,2012,14.99
False,1,76,2012,0.0
False,1,76,2012,0.0
False,1,76,2012,0.0
False,1,76,2012,0.0
False,1,76,2012,0.0
False,2,76,2012,0.0
False,2,76,2012,0.0
False,2,76,2012,0.0
False,2,76,2012,0.0
False,2,76,2012,0.0
False,6,76,2012,0.0
False,6,76,2012,0.0
False,6,76,2012,0.0
False,6,76,2012,0.0
False,6,76,2012,0.0
False,2,75,2012,19.99
False,2,75,2012,19.99
False,2,75,2012,19.99
False,5,75,2012,19.99
False,5,75,2012,19.99
False,5,75,2012,19.99
False,1,71,2012,19.99
False,1,71,2012,19.99
False,1,71,2012,19.99
False,3,77,2012,8.99
False,3,77,2012,8.99
False,3,77,2012,8.99
False,3,77,2012,8.99
False,3,77,2012,8.99
False,10,77,2012,8.99
False,10,77,2012,8.99
False,10,77,2012,8.99
False,10,77,2012,8.99
False,10,77,2012,8.99
False,1,86,2012,0.0
False,1,86,2012,0.0
False,6,81,2002,5.99
False,1,73,2012,14.99
False,2,82,2012,19.99
False,1,65,2012,9.99
False,1,65,2012,9.99
False,1,65,2012,9.99
False,1,65,2012,9.99
False,1,65,2012,9.99
False,1,65,2012,9.99
False,1,65,2012,9.99
False,5,65,2012,9.99
False,5,65,2012,9.99
False,5,65,2012,9.99
False,5,65,2012,9.99
False,5,65,2012,9.99
False,5,65,2012,9.99
False,5,65,2012,9.99
False,10,65,2012,9.99
False,10,65,2012,9.99
False,10,65,2012,9.99
False,10,65,2012,9.99
False,10,65,2012,9.99
False,10,65,2012,9.99
False,10,65,2012,9.99
False,5,75,2012,4.99
False,5,75,2012,4.99
False,5,75,2012,4.99
False,10,75,2012,4.99
False,10,75,2012,4.99
False,10,75,2012,4.99
False,1,75,2012,14.99
False,1,75,2012,14.99
False,1,75,2012,14.99
False,1,75,2012,14.99
False,1,75,2012,14.99
False,1,75,2012,14.99
False,1,75,2012,14.99
False,1,75,2012,14.99
False,10,75,2012,14.99
False,10,75,2012,14.99
False,10,75,2012,14.99
False,10,75,2012,14.99
False,10,75,2012,14.99
False,10,75,2012,14.99
False,10,75,2012,14.99
False,10,75,2012,14.99
False,1,83,2012,14.99
False,1,83,2012,14.99
False,1,83,2012,14.99
False,1,83,2012,14.99
False,1,83,2012,14.99
False,1,83,2012,14.99
False,1,83,2012,14.99
False,1,83,2012,14.99
False,6,85,2005,9.99
False,6,85,2005,9.99
False,6,85,2005,9.99
False,6,85,2005,9.99
False,6,85,2005,9.99
False,1,76,2010,9.99
False,1,76,2010,9.99
False,1,76,2010,9.99
False,1,76,2010,9.99
False,1,76,2010,9.99
False,5,76,2010,9.99
False,5,76,2010,9.99
False,5,76,2010,9.99
False,5,76,2010,9.99
False,5,76,2010,9.99
False,6,76,2010,9.99
False,6,76,2010,9.99
False,6,76,2010,9.99
False,6,76,2010,9.99
False,6,76,2010,9.99
False,5,78,2012,9.99
False,5,78,2012,9.99
False,5,78,2012,9.99
False,5,78,2012,9.99
False,5,78,2012,9.99
False,5,78,2012,9.99
False,1,91,2012,19.99
False,1,91,2012,19.99
False,1,91,2012,19.99
False,1,91,2012,19.99
False,1,91,2012,19.99
False,2,91,2012,19.99
False,2,91,2012,19.99
False,2,91,2012,19.99
False,2,91,2012,19.99
False,2,91,2012,19.99
False,2,81,2011,9.99
False,2,81,2011,9.99
False,2,81,2011,9.99
False,2,81,2011,9.99
False,2,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,5,81,2011,9.99
False,6,81,2011,9.99
False,6,81,2011,9.99
False,6,81,2011,9.99
False,6,81,2011,9.99
False,6,81,2011,9.99
False,1,80,2012,9.99
False,1,80,2012,9.99
False,1,80,2012,9.99
False,1,80,2012,9.99
False,5,80,2012,9.99
False,5,80,2012,9.99
